text,tags
PKZKOXF360-MHD - Weekly Status Meeting V1.0 20200805.docx,['Meeting Assets']
PKZKOXF360-MHD - Weekly Status Meeting V1.0 20200812.docx,['Meeting Assets']
PKZKOXF360-MHD - Weekly Status Meeting V1.0 20200826.docx,['Meeting Assets']
PKZKOXF360-MHD - Weekly Status Meeting V1.0 20200909.docx,['Meeting Assets']
PKZKOXF360-MHD - Weekly Status Meeting V1.0 20200923.docx,['Meeting Assets']
PKZKOXF360-MHD - Weekly Status Meeting V1.0 20200930.docx,['Meeting Assets']
PKZKOXF360-MHD - Weekly Status Meeting V1.0 20201007.docx,['Meeting Assets']
PKZKOXF360-MHD - Weekly Status Meeting V1.0 20201014.docx,['Meeting Assets']
01. Project Initiation Signoff.docx,['General']
2.1 MHD Steering Committee and Authority Matrix V1.8.xlsx,['General']
2.1 MHD Steering Committee and Authority Matrix V1.9.xlsx,['General']
7. MHD Detailed Project Plan V1.7.20200611.xlsx,['Project Plan']
FW_ MHD Delivery Mandate - MHD - Create Cost center.msg,"['Delivery Mandate', 'Email']"
FW_ MHD Sales & Distribution Workshop 01 June 2020 (T & B).msg,"['Workshop', 'Email']"
Fw_ Document Standard Template .msg,"['Templates', 'Email']"
Fw_ MHD Sales & Distribution Workshop 03  June 2020 (MHD Infotech & MHD Training).msg,"['Workshop', 'Email', 'Training Material']"
Fw_ PMO Enablement Session Documents - 'Activate Methodology Training.msg,"['Email', 'Training Material']"
Fw_ Project Initiation sign off_.msg,['Email']
Fw_ Project Management Plan document Sign off .msg,['Email']
Fw_ Project Plan - L2 Project Plan Sign Off document.msg,"['Email', 'Project Plan']"
Fw_ Project Progress Metrics.msg,['Email']
Fw_ Risk Identification Session.msg,['Email']
Fw_ Self-Enablement Confirmation Report - Self Enablement Clearance Certificate Sign Off.msg,['Email']
Fw_ System Landscape and Client Strategy document for Review.msg,['Email']
Gagan Agarwal Project Charter and Scope Statement document Sign off.msg,"['Project Charter Document', 'Email']"
JC Re_ Project Charter and Scope Statement document Sign off.msg,"['Project Charter Document', 'Email']"
KT-MHD-MOM - Risk Identification Session V1.0.docx,['MoM']
KT-PMO Enablement Attendance List V1.0 20200520.docx,['General']
KT_MHD_SAP System Landscape And Client Strategy_V1.1.docx,['General']
KT_MHD_Solution Design and Landscape Deployment Plan V1.1.docx,"['SDD', 'Deploy Phase']"
Kaar_MHD_S4HANA Implementation_Commercial Proposal_10022020_V2.0.pdf,['General']
Kaar_MHD_S4HANA Implementation_Technical Proposal_10022020_V1.9.pdf,['General']
MHD - Kaar AMS support Contract.PDF,['General']
MHD - Kaar Implementation Contract.PDF,['General']
MHD AMS Support Contract.pdf,['General']
MHD Backlog including Delta Requirements and Gaps V1.0 20200518.xlsx,['General']
MHD Business Process Design 202000701.docx,['Business Process Design']
MHD Consolidated GSI SAP Best Practices V1.1 20200610.xlsx,['General']
MHD Consolidated GSI SAP Best Practices.xlsx,['General']
MHD Open Issues List Template.xls,['Templates']
MHD Project Kickoff V1.2 20200610 .pptx,['General']
MHD Project Progress Metrics Document V1.2 20200623.pdf,['General']
MHD Project Status Report.pptx,['General']
MHD Project Team Status Report.docx,['General']
MHD Risk Identification Session V1.0 20200517.pptx,['General']
MHD SAP Functional Requirements Specification V1.0 20200701.docx,['General']
MHD SAP Implementation Contract.pdf,['General']
MHD SHS.xls,['Sales Handover Sheet']
MHD Scope Statement V1.220200610.pdf,['General']
MHD Self Enablement Confirmation Report V1.0 20200605.docx,['General']
MHD Steering Committee Presentation.pptx,['General']
MHD TRS_Solution Design and Landscape Deployment Plan V1.0 20200701.docx,"['SDD', 'Deploy Phase']"
MHD User Manual Template V1.0 20200620.docx,"['Templates', 'User Manual']"
MHD User Manual Tracker V1.0 202020620.xlsx,['User Manual']
MHD WRICEF Inventory Template V1.0 20200610.xlsx,['Templates']
MHD _Project Management Plan V1.0 20200512.pdf,['General']
MHD-Kick Off Attendance sheet.docx,['General']
MHD-PMO Enablement V1.0 20200520.pptx,['General']
MHD_Project Charter_V1.2 20200602.pdf,['Project Charter Document']
PKZKOXF360- SAP S4 HANA Implementation Project Initiation MOM V1.0 20200317.docx,['MoM']
PKZKOXF360-MHD - Project Kick OFf Meeting V1.0 20200616.docx,['Meeting Assets']
PMO Enablement.docx,['General']
PMO Enablment BPO's Questions .docx,['General']
Prepare Phase Closure.msg,"['Email', 'Prepare']"
RE_ EED MM GSI .msg,"['Email', 'MM']"
RE_ EPD - SAP MM GSI .msg,"['Email', 'MM']"
RE_ MHD GSI Workshop for SAP Plant Maintenance .msg,"['Workshop', 'Email']"
RE_ MHD Sales & Distribution Workshop 01 June 2020 (EED).msg,"['Workshop', 'Email']"
RE_ MHD Sales & Distribution Workshop 01 June 2020 (SOS).msg,"['Workshop', 'Email']"
RE_ MHD Sales & Distribution Workshop 03  June 2020  (EPD).msg,"['Workshop', 'Email']"
RE_ MHD Sales & Distribution Workshop 03  June 2020 (AVON).msg,"['Workshop', 'Email']"
RE_ MHD Sales & Distribution Workshop 03  June 2020 (BMD).msg,['Email']
RE_ T&B SAP MM GSI .msg,"['Email', 'MM']"
Re_ Stakeholder details.msg,['Email']
CM KT & TRAINING SESSION-20220524_140842-Meeting Recording.mp4,"['Meeting Assets', 'Training Material']"
Call with Akshaya and 1 other-20220524_183632-Meeting Recording (1).mp4,['Meeting Assets']
Customer Management Discussion.mp4,['General']
DMS- Solution Walkthrough Session- MHD Wave 2- Day1-20211010_142101-Meeting Recording.mp4,['Meeting Assets']
DMS- Solution Walkthrough Session- MHD Wave 2- Day2-20211011_142207-Meeting Recording.mp4,['Meeting Assets']
DMS- User Acceptance Testing (UAT Session)- MHD Wave 2- Day1-20211130_142857-Meeting Recording 4.mp4,"['Meeting Assets', 'Testing Docs']"
DMS- User Acceptance Testing (UAT Session)- MHD Wave 2- Day2-20211201_155014-Meeting Recording.mp4,"['Meeting Assets', 'Testing Docs']"
DMS- User Acceptance Testing (UAT Session)- MHD Wave 2- Day3-20211202_143643-Meeting Recording.mp4,"['Meeting Assets', 'Testing Docs']"
DMS- User Training Session- MHD Wave 2- Day1-20211118_154638-Meeting Recording.mp4,"['Meeting Assets', 'Training Material']"
DMS- User Training Session- MHD Wave 2- Day2-20211121_155045-Meeting Recording.mp4,"['Meeting Assets', 'Training Material']"
MHD - User and Roles.xlsx,['General']
MHD- DMS GSI List.xlsx,['General']
MHD- DMS KDS Document.xlsx,['General']
MHD-User Manual-DMS for Change Documents-V1.0.pdf,['User Manual']
"MHD-User Manual-DMS for General Documents (FI,HR)-V1.0.pdf",['User Manual']
MHD-User Manual-DMS in Accounting Document (FI)-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Bill of Materials-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Billing Document-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Business Partner-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Equipment Master-V1.0.pdf,"['User Manual', 'Master Data']"
MHD-User Manual-DMS in Functional Location-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Incoming Invoice-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Material Master-V1.0.pdf,"['User Manual', 'Master Data']"
MHD-User Manual-DMS in Measuring Points-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Notification-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Outbound Delivery-V1.0.pdf,"['Delivery Costing Sheet', 'User Manual']"
MHD-User Manual-DMS in Physical Inventory Document-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Price Change Document-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Production Order-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Project Builder-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Purchase Order-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Purchase Requisition-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Sales Contract-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Sales Inquiry-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Sales Order-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Sales Quotation-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Scrap Request-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Service Entry Sheet-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Shipment Cost-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Shipment-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Vendor Contract-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Vendor Invoice-V1.0.pdf,['User Manual']
MHD-User Manual-DMS in Vendor Quotation(RFQ)-V1.0.pdf,['User Manual']
MHD_DMS _Configuration Document .docx,['General']
MHD_DMS_FRS_Accounting Document.docx,['FRS']
MHD_DMS_FRS_Billing Document.docx,['FRS']
MHD_DMS_FRS_Business Partner.docx,['FRS']
MHD_DMS_FRS_Customer Quotation.docx,['FRS']
MHD_DMS_FRS_Service Entry Sheet.docx,['FRS']
MHD_DMS_FRS_Shipment.docx,['FRS']
MHD_DMS_SDD_Contract_ZD1-04.pdf,['SDD']
MHD_DMS_SDD_Equipment_Master_ZD1-07.pdf,"['SDD', 'Master Data']"
MHD_DMS_SDD_Functional_Location_ZD1_08.pdf,['SDD']
MHD_DMS_SDD_Maintenance_Notification_ZD1-10.pdf,['SDD']
MHD_DMS_SDD_Material_Master_ZD1-01.pdf,"['SDD', 'Master Data']"
MHD_DMS_SDD_Measuring_Points_ZD1-09.pdf,['SDD']
MHD_DMS_SDD_Project_Builder_ZD1-11.pdf,['SDD']
MHD_DMS_SDD_Purchase_Order_ZD1-05.pdf,['SDD']
MHD_DMS_SDD_Purchase_Requistition_ZD1-02.pdf,['SDD']
MHD_DMS_SDD_Request_for_Quotation_ZD1-03.pdf,['SDD']
MHD_DMS_SDD_Sale_Order_ZD1-06.pdf,['SDD']
MHD_DMS_UAT_Test Script_Accounting Doc. (FI).xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Bill of Materials.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Billing Document.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Business Partner.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Equipment Master.xlsx,"['Master Data', 'Testing Docs']"
MHD_DMS_UAT_Test Script_Functional Location.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_General Documents.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Material Master.xlsx,"['Master Data', 'Testing Docs']"
MHD_DMS_UAT_Test Script_Measuring Point.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Outbound Delivery.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_PM Notification.xlsx,"['Testing Docs', 'PM']"
MHD_DMS_UAT_Test Script_Physical Inventory.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Price Change.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Production Order.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Project Builder.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Purchase Order.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Purchase Requisition.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Sales Contract.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Sales Inquiry.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Sales Order.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Sales Quotation.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Scrap Request.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Service Entry Sheet.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Shipment.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Vendor Contract.xlsx,['Testing Docs']
MHD_DMS_UAT_Test Script_Vendor RFQ.xlsx,['Testing Docs']
MHD_MOM_DMS Solution Walkthrough Day1- 10102021.pdf,['MoM']
MHD_MOM_DMS Solution Walkthrough Day2- 11102021.pdf,['MoM']
MHD_MOM_DMS Solution Walkthrough Day3- 12102021.pdf,['MoM']
MHD_MOM_DMS User Training Day1- 18112021.pdf,"['MoM', 'Training Material']"
MHD_MOM_DMS User Training Day2- 21112021.pdf,"['MoM', 'Training Material']"
MHD_MOM_DMS User Training Day3- 22112021.pdf,"['MoM', 'Training Material']"
8. MHD Detailed Project Plan V1.1.12072021.xlsx,['Project Plan']
,[]
,[]
FW_ MHD ITSM Questionnaire_27102020.msg,['Email']
MHD - Wave 2 - Document Management System GSI Workshop-20210714_123017-Meeting Recording.mp4,"['Meeting Assets', 'Workshop']"
MHD-BO Dev System Handover Report V1.0 20210808.docx,['System Handover Report']
MHD-BO Dev System Handover Report V1.0.docx,['System Handover Report']
MHD-BO Qas System Handover Report V1.0.docx,['System Handover Report']
MHD-BPC DEV System Handover Report V1.1 20210805-1.docx,['System Handover Report']
MHD-BPC DEV System Handover Report V1.1(1).docx,['System Handover Report']
MHD-BPC DEV System Handover Report V1.1.docx,['System Handover Report']
MHD-BPC PRD System Handover Report V1.1 20210805.docx,['System Handover Report']
MHD-BPC PRD System Handover Report V1.1(1).docx,['System Handover Report']
MHD-BPC PRD System Handover Report V1.1.docx,['System Handover Report']
MHD-BPC QAS System Handover Report V1.1 20210805.docx,['System Handover Report']
MHD-BPC QAS System Handover Report V1.1(1).docx,['System Handover Report']
MHD-BPC QAS System Handover Report V1.1.docx,['System Handover Report']
MHD-DMS DEV System Handover Report V1.1 20210808-1.docx,['System Handover Report']
MHD-DMS DEV System Handover Report V1.1(1).docx,['System Handover Report']
MHD-DMS DEV System Handover Report V1.1.docx,['System Handover Report']
MHD-DMS PRD System Handover Report V1.1(1).docx,['System Handover Report']
MHD-DMS PRD System Handover Report V1.1.docx,['System Handover Report']
MHD-DMS QAS System Handover Report V1.1(1).docx,['System Handover Report']
MHD-DMS QAS System Handover Report V1.1.docx,['System Handover Report']
MHD-Vistex Dev System Handover Report V1.0 20210805-1.docx,['System Handover Report']
MHD-Vistex Dev System Handover Report V1.0(1).docx,['System Handover Report']
MHD-Vistex Dev System Handover Report V1.0.docx,['System Handover Report']
MHD-Vistex Prd System Handover Report V1.0.docx,['System Handover Report']
MHD-Vistex Qas System Handover Report V1.0.docx,['System Handover Report']
MHD_MOM_DMS Solution Walkthrough Day2- 11102021.doc,['MoM']
MHD_MOM_DMS Solution Walkthrough Day3- 12102021.doc,['MoM']
MHD_MOM_DMS User Training Day2- 21112021.doc,"['MoM', 'Training Material']"
MHD_MOM_DMS User Training Day3- 22112021.doc,"['MoM', 'Training Material']"
RE_ MHD ITSM Questionnaire_04112020.msg,['Email']
Re_ MHD ITSM Questionnaire_08032021.msg,['Email']
Re_ MHD ITSM Questionnaire_17032021.msg,['Email']
Re_ MHD ITSM Questionnaire_18032021.msg,['Email']
WM-_Training_Session-_MOM_and_User_Manuals.zip,"['MoM', 'Training Material', 'User Manual']"
BL1-FI-094 - FS - Notification for Vendor Extension.doc,['FI']
BL1-SCM-103 - Contract_Release retriggering.doc,['SCM']
BL1-FI-094 - FS - Notification for Vendor Extension.doc,['FI']
CLASS zcl_mm_migo_post.txt,['MM']
CLASS zcl_mm_sourcelistupload.txt,['MM']
CLASS zcl_pp_pir_creation_rep.txt,"['PP', 'ABAP', 'WRICEF']"
CLASS zcl_pp_prd_settle_cc_bdc.txt,"['PP', 'ABAP', 'WRICEF']"
CLASS zcl_qm_inspect_report_amdp.txt,"['QM', 'ABAP', 'WRICEF']"
CLASS zcl_qm_massext_view.txt,"['QM', 'ABAP', 'WRICEF']"
CLASS zcl_qm_notif_insp_lt_acpt_enh.txt,"['QM', 'ABAP', 'WRICEF']"
CLASS zcl_qm_notif_insp_lt_rjct_enh.txt,"['QM', 'ABAP', 'WRICEF']"
CLASS zcl_sd_performa_inv_amdp.txt,"['SD', 'ABAP', 'WRICEF']"
CLASS zcl_wrkorder_auth_obj.txt,"['ABAP', 'WRICEF']"
CLASS zpm_lean_prtype_enh_amdp_cls.txt,"['ABAP', 'WRICEF']"
CLASS zpm_minor_outage_rep_amdp_cls.txt,"['ABAP', 'WRICEF']"
CLASS zpm_notif_enh_cls.txt,"['ABAP', 'WRICEF']"
CLASS zpm_reservation_form_cls.txt,"['ABAP', 'WRICEF']"
CLASS zsd_nomac_logo_cls.txt,"['ABAP', 'WRICEF']"
FI_SSB Document for BL1-FI-023.docx,['FI']
FI_SSB Document for BL1-FI-050.docx,['FI']
FI_SSB Document for BL1-FI-090 V1.docx,['FI']
FI_SSB Document for BL1-FI-090.docx,['FI']
FI_SSB Document for BL1_FI_018 V03.docx,['FI']
FI_SSB Document for BL1_FI_031 - BPM Send Purchase Order .docx,['FI']
FI_SSB Document for BL1_FI_031 -BPM Payment Status Update.docx,['FI']
FI_SSB Document for BL1_FI_035.docx,['FI']
FI_SSB Document for BL1_FI_039.docx,['FI']
FI_SSB Document for BL1_FI_044.docx,['FI']
FI_SSB Document for BL1_FI_052 -VIMS Payment Status Update.docx,['FI']
FI_SSB Document for BL1_FI_052_BL1_FI_031.docx,['FI']
FI_SSB Document for BL1_FI_053.docx,['FI']
FI_SSB Document for BL1_FI_054.docx,['FI']
FI_SSB Document for BL1_FI_106 Chemical_Variance_Upload.docx,['FI']
FI_SSB Document for BL1_FI_117.docx,['FI']
FI_SSB Document for BL1_FI_121_UAE Trade license & Compliances (1).docx,['FI']
FI_SSB Document for BL1_FI_170_DMS Screen enhancement.docx,['FI']
FI_SSB Document for BL1_FI_174.docx,['FI']
FI_SSB Document for BL1_INT_007 - Payroll Integration.docx,['FI']
FI_SSB Document for GRN & Save As complete BL1_FI_031.docx,['FI']
FI_SSB Document for NM BL1_FI_999 PERNR Update.docx,['FI']
FI_SSB Document for UAT_FI_178_F110 Payment advice generation.docx,['FI']
FI_SSB Document for Vendor BL1_FI_031.docx,['FI']
FS - BL1-SCM-036- Supplier  Master - Creation and change workflow 1.docm,"['SCM', 'Functional Specification']"
FS - BL1-SCM-047- Supplier Master - Purchase blocking at document level (1)(1).docm,"['SCM', 'Functional Specification']"
FS - BL1-SCM-047- Supplier Master - Purchase blocking at document level (1).docm,"['SCM', 'Functional Specification']"
"FS - BL1-SCM-055-Stock Overview, Open PR, Open PO pop details to be shown during PR Creation (3).docm","['SCM', 'Functional Specification']"
FS - BL1-SCM-056-Purchase Requisition_Mandatory approval process check V1.0.docm,"['SCM', 'Functional Specification']"
FS - BL1-SCM-057 - Purchase Requisition_Email alert to requisitioner if blocking ID is set.docm,"['SCM', 'Functional Specification', 'Email']"
FS - BL1-SCM-062-Requirement Urgency as Custom Parameter for PR Release Strategy Header level.docm,"['SCM', 'Functional Specification']"
FS - BL1-SCM-063-Purchase Requisition to be re-triggered - Copy.docm,"['SCM', 'Functional Specification']"
FS - BL1-SCM-070-Purchase requisition_ Mandatory Requirement urgency field with copy to other items (1).docm,"['SCM', 'Functional Specification']"
FS - BL1-SCM-072-Purchase requisition_ Mandatory Justification text field for certain requirement urgencies.docm,"['SCM', 'Functional Specification']"
FS - BL1-SCM-077-Purchase requisition_Blocking PR for change after subsequent documents V1.0 (1).docm,"['SCM', 'Functional Specification']"
FS - BL1-SCM-108-Purchase Contract_Mandatory Approval Process Check.docm,"['SCM', 'Functional Specification']"
FS - BL1-SCM-126-Requirement Urgency as Custom Parameter for PO Release Strategy Header level.docm,"['SCM', 'Functional Specification']"
FS - BL1-SCM-143-Purchase order_Mandatory approval process check.docm,"['SCM', 'Functional Specification']"
